P,datetime
1.2209315,27/4/2018 16:27
1.1003385,27/4/2018 16:30
0.9932694,27/4/2018 16:33
0.8439286,27/4/2018 16:36
0.76202315,27/4/2018 16:39
0.6941996,27/4/2018 16:42
0.59769535,27/4/2018 16:45
0.54909265,27/4/2018 16:48
0.51165444,27/4/2018 16:51
0.44978994,27/4/2018 16:54
0.4126458,27/4/2018 16:57
0.3925805,27/4/2018 17:00
0.35437614,27/4/2018 17:03
0.26791042,27/4/2018 17:06
0.174294,27/4/2018 17:09
0.12537907,27/4/2018 17:12
0.09123377,27/4/2018 17:15
0.06465117,27/4/2018 17:18
0.044718094,27/4/2018 17:21
0.024282174,27/4/2018 17:24
0.0072893645,27/4/2018 17:27
-0.0142813865,27/4/2018 17:30
-0.03892853,27/4/2018 17:33
-0.041017998,27/4/2018 17:36
-0.04217879,27/4/2018 17:39
-0.03339966,27/4/2018 17:42
-0.029773302,27/4/2018 17:45
-0.027603772,27/4/2018 17:48
-0.03795404,27/4/2018 17:51
-0.034584887,27/4/2018 17:54
-0.041426383,27/4/2018 17:57
-0.038790222,27/4/2018 18:00
-0.041984852,28/4/2018 6:00
-0.03984761,28/4/2018 6:03
-0.037724108,28/4/2018 6:06
-0.022543713,28/4/2018 6:09
-0.0026837182,28/4/2018 6:12
0.025153913,28/4/2018 6:15
0.030454159,28/4/2018 6:18
0.05037589,28/4/2018 6:21
0.089046344,28/4/2018 6:24
0.09975286,28/4/2018 6:27
0.13137653,28/4/2018 6:30
0.13653149,28/4/2018 6:33
0.07401757,28/4/2018 6:36
0.09425584,28/4/2018 6:39
0.08911834,28/4/2018 6:42
0.089537844,28/4/2018 6:45
0.11079031,28/4/2018 6:48
0.11729978,28/4/2018 6:51
0.1298451,28/4/2018 6:54
0.14861782,28/4/2018 6:57
0.14984864,28/4/2018 7:00
0.11769921,28/4/2018 7:03
0.08923788,28/4/2018 7:06
0.1491872,28/4/2018 7:09
0.23797809,28/4/2018 7:12
0.21942025,28/4/2018 7:15
0.28147104,28/4/2018 7:18
0.32503095,28/4/2018 7:21
0.32440746,28/4/2018 7:24
0.36433142,28/4/2018 7:27
0.3960402,28/4/2018 7:30
0.507661,28/4/2018 7:33
0.46963498,28/4/2018 7:36
0.34029675,28/4/2018 7:39
0.27758136,28/4/2018 7:42
0.23784108,28/4/2018 7:45
0.4082366,28/4/2018 7:48
0.21947719,28/4/2018 7:51
0.1775423,28/4/2018 7:54
0.17684376,28/4/2018 7:57
0.15250553,28/4/2018 8:00
0.15292983,28/4/2018 8:03
0.14272289,28/4/2018 8:06
0.20777874,28/4/2018 8:09
0.19649369,28/4/2018 8:12
0.13070244,28/4/2018 8:15
0.07050138,28/4/2018 8:18
0.08545773,28/4/2018 8:21
0.058547903,28/4/2018 8:24
0.051140517,28/4/2018 8:27
0.05173564,28/4/2018 8:30
0.08104362,28/4/2018 8:33
0.015166651,28/4/2018 8:36
0.12974039,28/4/2018 8:39
0.19638307,28/4/2018 8:42
0.22224402,28/4/2018 8:45
0.1646355,28/4/2018 8:48
0.15444884,28/4/2018 8:51
0.11769093,28/4/2018 8:54
0.12017482,28/4/2018 8:57
0.09215415,28/4/2018 9:00
0.033793207,28/4/2018 9:03
0.040468253,28/4/2018 9:06
-0.021525593,28/4/2018 9:09
-0.041132312,28/4/2018 9:12
-0.03962226,28/4/2018 9:15
-0.03487852,28/4/2018 9:18
-0.028501907,28/4/2018 9:21
-0.028333493,28/4/2018 9:24
-0.028208492,28/4/2018 9:27
-0.0054248106,28/4/2018 9:30
-0.02130264,28/4/2018 9:33
-0.030440196,28/4/2018 9:36
-0.0087850215,28/4/2018 9:39
-0.041095227,28/4/2018 9:42
-0.054637726,28/4/2018 9:45
-0.0542468,28/4/2018 9:48
-0.02368269,28/4/2018 9:51
-0.026537003,28/4/2018 9:54
-0.023533909,28/4/2018 9:57
-0.034235187,28/4/2018 10:00
-0.043749277,28/4/2018 10:03
-0.0424,28/4/2018 10:06
-0.042973742,28/4/2018 10:09
-0.022287384,28/4/2018 10:12
-0.027980959,28/4/2018 10:15
-0.036252666,28/4/2018 10:18
-0.03604433,28/4/2018 10:21
-0.03267801,28/4/2018 10:24
-0.03676947,28/4/2018 10:27
-0.03025673,28/4/2018 10:30
-0.033926062,28/4/2018 10:33
-0.031183662,28/4/2018 10:36
-0.024878604,28/4/2018 10:39
-0.013813448,28/4/2018 10:42
-0.031025939,28/4/2018 10:45
-0.03170003,28/4/2018 10:48
-0.031750426,28/4/2018 10:51
-0.030975109,28/4/2018 10:54
-0.030666422,28/4/2018 10:57
-0.02819933,28/4/2018 11:00
